id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
13525,PowerX,Winter 2020,W20,20200,"AI powered sensors that save energy, water and emissions",Industrials,Industrials -> Climate,Machine Learning|IoT|Climate|Energy,https://www.ycombinator.com/companies/powerx,228,False,sells_ai_to_industry,high,AI-powered sensors sold to corporations to save resources,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13570,Prelay,Winter 2020,W20,20200,Team Selling Platform,B2B,B2B -> Sales,SaaS,https://www.ycombinator.com/companies/prelay,228,False,not_ai,high,"Team-selling coordination platform, no AI",chunk_03,not_ai,,False,False,not AI
13158,Protobase,Winter 2020,W20,20200,"Protobase is a 10x, next-generation spreadsheet.",B2B,"B2B -> Engineering, Product and Design",Productivity,https://www.ycombinator.com/companies/protobase,228,False,not_ai,high,"Next-generation spreadsheet tool, no AI",chunk_03,not_ai,,False,False,not AI
13097,Pulley,Winter 2020,W20,20200,Pulley helps founders and finance teams manage their equity and cap…,B2B,B2B -> Finance and Accounting,,https://www.ycombinator.com/companies/pulley,228,False,not_ai,high,"Cap table/equity management platform, no AI",chunk_03,not_ai,,False,False,not AI
13231,QueryPie AI,Winter 2020,W20,20200,QueryPie AIP - Enterprise Ready Agentic AI Platform,B2B,B2B,Artificial Intelligence|AI,https://www.ycombinator.com/companies/querypie-ai,228,False,ai_infra,medium,Enterprise platform to securely operate AI agents,chunk_03,ai_infra,,False,False,AI infrastructure
13107,Quickcard,Winter 2020,W20,20200,Dynamic sales materials that shape-shift based on the customers needs,B2B,B2B -> Sales,SaaS|B2B|Sales Enablement,https://www.ycombinator.com/companies/quickcard,228,False,not_ai,high,"Dynamic sales-materials platform, no AI",chunk_03,not_ai,,False,False,not AI
13242,Quill,Winter 2020,W20,20200,Fullstack API and management platform for dashboards and reporting,B2B,B2B -> Analytics,SaaS|Analytics|API|Data Visualization,https://www.ycombinator.com/companies/quill,228,False,not_ai,high,Dashboard/reporting API platform; fullstack is a generic tech term here,chunk_03,not_ai,,False,False,not AI
13505,Ramani,Winter 2020,W20,20200,We're building financial infrastructure for Africa's supply chains,B2B,B2B -> Retail,SaaS,https://www.ycombinator.com/companies/ramani,228,False,not_ai,high,"Inventory-tracking app for African supply chains, no AI",chunk_03,not_ai,,False,False,not AI
13414,Raycast,Winter 2020,W20,20200,Speed up non-coding tasks for engineering teams,B2B,B2B -> Productivity,Developer Tools|Productivity,https://www.ycombinator.com/companies/raycast,228,False,not_ai,medium,"Productivity tool for engineering teams, no explicit AI",chunk_03,not_ai,,False,False,not AI
13519,Recall.ai,Winter 2020,W20,20200,"The API to get recordings, transcripts, and metadata from meetings",B2B,B2B -> Infrastructure,Artificial Intelligence|API,https://www.ycombinator.com/companies/recall-ai,228,False,ai_infra,medium,Meeting-recording API infrastructure many AI products build on,chunk_03,ai_infra,,False,False,AI infrastructure
13234,Release,Winter 2020,W20,20200,Environments as a service,B2B,"B2B -> Engineering, Product and Design",Developer Tools|SaaS|Kubernetes,https://www.ycombinator.com/companies/release,228,False,not_ai,high,"Staging-environments-as-a-service dev tool, no AI",chunk_03,not_ai,,False,False,not AI
13147,Replicate,Winter 2020,W20,20200,Run machine learning models in the cloud,B2B,B2B -> Infrastructure,Developer Tools|Machine Learning|Community|Open Source|AI,https://www.ycombinator.com/companies/replicate,228,False,ai_infra,high,Hosts and runs machine learning models in the cloud,chunk_03,ai_infra,,False,False,AI infrastructure
13305,Revenir,Winter 2020,W20,20200,First API solution for tax returns.,Fintech,Fintech -> Consumer Finance,Fintech|SaaS|Travel,https://www.ycombinator.com/companies/revenir,228,False,not_ai,high,"VAT/tax-return API solution, no AI",chunk_03,not_ai,,False,False,not AI
13311,Riot,Winter 2020,W20,20200,Cybersecurity awareness for fast growing companies,B2B,B2B -> Security,SaaS|Security,https://www.ycombinator.com/companies/riot,228,False,not_ai,high,"Cybersecurity awareness SaaS, no AI",chunk_03,not_ai,,False,False,not AI
13199,Riya Collective,Winter 2020,W20,20200,Riya Collective is building the first community-driven global…,Consumer,Consumer -> Apparel and Cosmetics,Sustainable Fashion,https://www.ycombinator.com/companies/riya-collective,228,False,not_ai,medium,"Sustainable-fashion community, thin description, no AI",chunk_03,not_ai,,False,False,not AI
13087,RoboTire,Winter 2020,W20,20200,Robotire is automating vehicle maintenance for today and future…,Industrials,Industrials -> Automotive,Hardware|Robotics|Automation,https://www.ycombinator.com/companies/robotire,228,False,ai_other,medium,Deploys and operates its own robotic tire-changing containers,chunk_03,full_stack_ai,robotic tire-changing systems; own service operation not stated,True,False,other AI
13524,SEND,Winter 2020,W20,20200,Flexport for Africa - Digital Freight forwarder and Customs Broker.,B2B,B2B -> Supply Chain and Logistics,Digital Freight Brokerage,https://www.ycombinator.com/companies/send,228,False,full_stack_non_ai,high,"Operates as freight forwarder and customs broker itself, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13151,SINAI,Winter 2020,W20,20200,Enterprise software to quantify cost-effective decarbonization…,Industrials,Industrials -> Energy,Carbon Capture and Removal|SaaS|Climate,https://www.ycombinator.com/companies/sinai,228,False,not_ai,medium,"Carbon-decision enterprise software, no explicit AI",chunk_03,not_ai,,False,False,not AI
13479,SOMATIC,Winter 2020,W20,20200,Bathroom cleaning robots for office buildings. ,Industrials,Industrials -> Manufacturing and Robotics,Robotics,https://www.ycombinator.com/companies/somatic,228,False,ai_other,low,Robots likely operated by company itself to clean office buildings,chunk_03,full_stack_ai,robots for office buildings; description is a video link,True,False,other AI
13500,STARK BANK,Winter 2020,W20,20200,Challenger bank for enterprises,Fintech,Fintech -> Banking and Exchange,Fintech|Neobank,https://www.ycombinator.com/companies/stark-bank,228,False,full_stack_non_ai,high,"Challenger bank operating itself for enterprises, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13511,Sakneen,Winter 2020,W20,20200,Shopify for Real Estate Developers,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,SaaS|Housing,https://www.ycombinator.com/companies/sakneen,228,False,not_ai,high,"SaaS platform for real-estate developers, no AI",chunk_03,not_ai,,False,False,not AI
13236,Savvy,Winter 2020,W20,20200,Flexible stipends for employee health insurance,Fintech,Fintech -> Insurance,Fintech|Healthcare|Health Insurance|Insurance,https://www.ycombinator.com/companies/savvy-2,228,False,not_ai,medium,"Health-benefit stipend card platform, no AI",chunk_03,not_ai,,False,False,not AI
13501,Sayana,Winter 2020,W20,20200,Affordable mental self-care for all. Acquired by Headspace Health.,Healthcare,Healthcare -> Consumer Health and Wellness,Mental Health Tech,https://www.ycombinator.com/companies/sayana,228,False,not_ai,high,"Mental wellness tracking app, no AI",chunk_03,not_ai,,False,False,not AI
13209,Scout,Winter 2020,W20,20200,Dead simple CI/CD for ML teams,B2B,B2B -> Infrastructure,Machine Learning|DevOps,https://www.ycombinator.com/companies/scout,228,False,ai_infra,medium,CI/CD tooling built specifically for ML teams,chunk_03,ai_infra,,False,False,AI infrastructure
13101,Segmed,Winter 2020,W20,20200,Real-World Data for Health Innovation,Healthcare,Healthcare -> Diagnostics,Health Tech|Healthcare|AI,https://www.ycombinator.com/companies/segmed,228,False,ai_infra,medium,Medical imaging data supplied to companies building AI models,chunk_03,ai_infra,,False,False,AI infrastructure
13179,Signadot,Winter 2020,W20,20200,Scalable validation infrastructure for AI agents,B2B,B2B -> Infrastructure,Developer Tools|Kubernetes,https://www.ycombinator.com/companies/signadot,228,False,ai_infra,high,Validation infrastructure specifically for AI coding agents,chunk_03,ai_infra,,False,False,AI infrastructure
13220,Simple Strips,Winter 2020,W20,20200,Low-cost blood glucose test strips scanned with a smartphone camera…,Healthcare,Healthcare -> Diagnostics,Health Tech|Diagnostics,https://www.ycombinator.com/companies/simple-strips,228,False,not_ai,medium,"Blood glucose test-strip hardware, no AI",chunk_03,not_ai,,False,False,not AI
13322,Skypher,Winter 2020,W20,20200,AI agent for Compliance Questionnaires Automation,B2B,B2B -> Security,Artificial Intelligence|Generative AI|Compliance|Cybersecurity|AI Assistant,https://www.ycombinator.com/companies/skypher,228,False,sells_ai_to_industry,high,AI agent platform sold to enterprises for compliance automation,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13323,Snapboard,Winter 2020,W20,20200,,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/snapboard,228,False,unclear,low,All fields empty,chunk_03,unclear,,False,False,unclear
13391,Spenny,Winter 2020,W20,20200,Acorns for India. Every time you swipe you make a digital…,Fintech,Fintech -> Consumer Finance,Fintech|India|Investing,https://www.ycombinator.com/companies/spenny,228,False,full_stack_non_ai,medium,"Round-up investing app manages users money itself, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13349,SprintAI,Winter 2020,W20,20200,AI-led platform for inventory and fulfillment optimization,B2B,B2B -> Retail,Machine Learning|SaaS|Retail Tech,https://www.ycombinator.com/companies/sprintai,228,False,sells_ai_to_industry,high,AI inventory/fulfillment platform sold to brands and retailers,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13512,Stable,Winter 2020,W20,20200,A virtual address + mailbox for business,B2B,B2B -> Office Management,B2B|Remote Work,https://www.ycombinator.com/companies/stable,228,False,full_stack_non_ai,medium,"Operates virtual mailroom service itself, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13172,StartPlaying.Games,Winter 2020,W20,20200,Building Communities Through Play,Consumer,Consumer -> Gaming,Marketplace|Entertainment|Social,https://www.ycombinator.com/companies/startplaying-games,228,False,not_ai,high,"Marketplace matching players with game masters, no AI",chunk_03,not_ai,,False,False,not AI
13343,StayQrious,Winter 2020,W20,20200,"StayQrious helps kids in India learn through online group classes,…",Education,Education,eLearning|India|Kids,https://www.ycombinator.com/companies/stayqrious,228,False,full_stack_non_ai,medium,"Delivers coached online classes itself, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13084,StratumAI,Winter 2020,W20,20200,AI that tells mining companies where to mine to maximize profits,Industrials,Industrials -> Climate,Artificial Intelligence|Climate|Mining,https://www.ycombinator.com/companies/stratumai,228,False,sells_ai_to_industry,high,Deep-learning drilling predictions sold to mining companies,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13482,Swipe Technologies,Winter 2020,W20,20200,"Building modern payments, accounting and cashflow management tools…",Fintech,Fintech,Fintech|Payments|B2B,https://www.ycombinator.com/companies/swipe-technologies,228,False,full_stack_non_ai,medium,"Owns and operates its own payments/accounting platforms, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13406,Synapsica Healthcare,Winter 2020,W20,20200,AI-enabled automation of diagnostic radiology workflow and reporting.,Healthcare,Healthcare -> Diagnostics,Marketplace|SaaS|B2B,https://www.ycombinator.com/companies/synapsica-healthcare,228,False,sells_ai_to_industry,high,AI-enabled radiology workflow automation sold to providers,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13536,Syncro,Winter 2020,W20,20200,Intelligence layer for internal communications and culture,B2B,B2B -> Recruiting and Talent,Workflow Automation|Recruiting,https://www.ycombinator.com/companies/syncro,228,False,unclear,low,"Vague intelligence layer, description empty",chunk_03,unclear,,False,False,unclear
13350,TagMango,Winter 2020,W20,20200,Monetisation tool for the Indian creator economy,Consumer,Consumer -> Social,India|Creator Economy,https://www.ycombinator.com/companies/tagmango,228,False,not_ai,high,"Creator monetization SaaS, no AI",chunk_03,not_ai,,False,False,not AI
13109,Taiv,Winter 2020,W20,20200,"AI-powered tech that makes business TV smarter, engaging, and…",B2B,B2B -> Marketing,Artificial Intelligence|Marketplace|Computer Vision|B2B|Advertising,https://www.ycombinator.com/companies/taiv,228,False,ai_other,medium,Operates own AI-curated TV ad network in venues,chunk_03,full_stack_ai,AI-curated TV ad network; no incumbent service replaced,True,False,other AI
13494,Tajir,Winter 2020,W20,20200,The one-stop shop for mom-and-pop stores in Pakistan to buy inventory.,B2B,B2B -> Retail,Marketplace|B2B,https://www.ycombinator.com/companies/tajir,228,False,full_stack_non_ai,medium,"Operates one-stop wholesale distribution itself, no AI",chunk_03,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
13198,Talyn Air,Winter 2020,W20,20200,"Long range, battery electric vertical take-off and landing aircraft.",Industrials,Industrials -> Aviation and Space,Air Taxis|Airplanes|Logistics|Climate,https://www.ycombinator.com/companies/talyn-air,228,False,not_ai,high,"eVTOL cargo aircraft hardware, no AI",chunk_03,not_ai,,False,False,not AI
13548,Tambua Health,Winter 2020,W20,20200,"Bloodless, blood diagnostic app",Healthcare,Healthcare,Health Tech,https://www.ycombinator.com/companies/tambua-health,228,False,not_ai,high,"Bloodless diagnostic hardware app, no AI",chunk_03,not_ai,,False,False,not AI
13579,Tasker AI,Winter 2020,W20,20200,Your AI co-worker,B2B,B2B,Consumer|Workflow Automation|AI Assistant,https://www.ycombinator.com/companies/tasker-ai,228,False,ai_other,medium,General-purpose consumer AI task assistant,chunk_03,ai_other,,False,False,other AI
13085,Teleo,Winter 2020,W20,20200,Supervised Autonomous Heavy Equipment,Industrials,Industrials -> Manufacturing and Robotics,Autonomous Trucking|Hard Tech|Robotics,https://www.ycombinator.com/companies/teleo,228,False,sells_ai_to_industry,medium,Autonomy retrofit tech sold to contractors for their equipment,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
13499,Termii,Winter 2020,W20,20200,Termii is an AI-native reliability infrastructure company.,B2B,B2B -> Infrastructure,Developer Tools|SMS,https://www.ycombinator.com/companies/termii,228,False,sells_ai_to_industry,medium,AI reliability infrastructure sold to banks and fintechs,chunk_03,sells_ai_to_industry,,False,False,sells AI to the industry
